code,m_number,opendate,o_code,o_codename,d_o_code,d_o_codename,closedate,op_days,area,address,r_address,address_gu,name,type,t_area,status
3210000,3210000-104-2017-00273,2017-06-12,1,영업/정상,1,영업,2023-12-07,-5065,6.6,서울특별시 서초구 잠원동 12-17 1층 103호 ,"서울특별시 서초구 강남대로 617, 1층 103호 (잠원동)",서초구,GS25,편의점,6.6,0
3210000,3210000-104-2017-00449,2017-10-25,1,영업/정상,1,영업,2023-12-07,-5200,15,서울특별시 서초구 양재동 114-4번지 1층 ,"서울특별시 서초구 강남대로23길 64, 1층 (양재동)",서초구,GS25,편의점,15,0
3210000,3210000-104-2016-00124,2016-04-01,1,영업/정상,1,영업,2023-12-07,-8059,3,서울특별시 서초구 서초동 1601-1번지 샤르망빌딩 104호,"서울특별시 서초구 효령로55길 28, 104호 (서초동, 샤르망빌딩)",서초구,세븐일레븐,편의점,3,0
3210000,3210000-104-2016-00305,2016-07-28,1,영업/정상,1,영업,2023-12-07,-2121,10,서울특별시 서초구 서초동 1332-7번지 삼정빌딩 101 ,"서울특별시 서초구 사임당로 139, 101호 (서초동, 삼정빌딩)",서초구,GS25,편의점,10,0
3210000,3210000-104-2017-00427,2017-10-11,1,영업/정상,1,영업,2023-12-07,-7369,6,서울특별시 서초구 방배동 830-3번지 1층 101호 ,"서울특별시 서초구 방배천로 160, 1층 (방배동)",서초구,GS25,편의점,6,0
3210000,3210000-104-2016-00311,2016-08-04,1,영업/정상,1,영업,2023-12-07,-2696,12,서울특별시 서초구 방배동 981-1번지 1층 ,"서울특별시 서초구 효령로28길 3, 1층 (방배동)",서초구,CU,편의점,12,0
3210000,3210000-104-2017-00075,2017-03-08,1,영업/정상,1,영업,2023-12-07,-1492,3.3,서울특별시 서초구 신원동 271-23번지 109호,"서울특별시 서초구 청계산로 189, 109호 (신원동)",서초구,세븐일레븐,편의점,3.3,0
3210000,3210000-104-2017-00352,2017-08-02,1,영업/정상,1,영업,2023-12-07,-7754,10,서울특별시 서초구 잠원동 63-34번지 로얄상가 1층 101호 ,"서울특별시 서초구 신반포로33길 62, 1층 101호 (잠원동, 로얄상가 )",서초구,GS25,편의점,10,0
3210000,3210000-104-2016-00310,2016-08-03,1,영업/정상,1,영업,2023-12-07,-1178,14.2,서울특별시 서초구 양재동 332-13,"서울특별시 서초구 동산로2길 11, 1층 1호 (양재동)",서초구,미니스톱,편의점,,0
3210000,3210000-104-2017-00295,2017-06-29,1,영업/정상,1,영업,2023-12-07,-1960,3.3,서울특별시 서초구 방배동 898-6번지 1층 ,"서울특별시 서초구 방배로 146, 1층 (방배동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2017-00298,2017-06-30,1,영업/정상,1,영업,2023-12-07,-1943,7,서울특별시 서초구 내곡동 196-26번지 1층 ,"서울특별시 서초구 안골1길 2, 1층 (내곡동)",서초구,GS25,편의점,7,0
3210000,3210000-104-2016-00267,2016-07-01,1,영업/정상,1,영업,2023-12-07,-4321,6.6,서울특별시 서초구 서초동 1363-3번지 서초테마빌딩 1층 ,"서울특별시 서초구 남부순환로347길 20, 1층 (서초동, 서초테마빌딩 )",서초구,세븐일레븐,편의점,6.6,0
3050000,3050000-104-2014-00150,2014-11-25,3,폐업,2,폐업,2022-12-23,2950,6.6,서울특별시 동대문구 용두동 105-19 1층,"서울특별시 동대문구 천호대로17길 64, 1층 (용두동)",동대문구,GS25,편의점,,1
3210000,3210000-104-2017-00119,2017-03-24,3,폐업,2,폐업,2022-07-29,1953,6.6,서울특별시 서초구 서초동 1534-1 제이라인빌딩 1층,"서울특별시 서초구 반포대로13길 7, 1층 (서초동, 제이라인빌딩)",서초구,GS25,편의점,,1
3210000,3210000-104-2016-00116,2016-03-29,1,영업/정상,1,영업,2023-12-07,-6604,3.3,서울특별시 서초구 우면동 720번지 1층 101호 네이처힐4단지상가 ,"서울특별시 서초구 태봉로2길 65, 1층 101호 (우면동, 네이처힐4단지상가)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2016-00118,2016-03-29,1,영업/정상,1,영업,2023-12-07,1336,5,"서울특별시 서초구 양재동 1-7번지 109호,110호 ","서울특별시 서초구 남부순환로356길 15, 109호,110 호 (양재동)",서초구,세븐일레븐,편의점,5,0
3210000,3210000-104-2016-00332,2016-08-17,1,영업/정상,1,영업,2023-12-07,-4766,3.3,"서울특별시 서초구 잠원동 49-8번지 잠원한강상가 104호,105호","서울특별시 서초구 잠원로 221, 104호,105호 (잠원동, 잠원한강상가)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2016-00128,2016-04-05,1,영업/정상,1,영업,2023-12-07,-4980,3.3,서울특별시 서초구 양재동 365번지 1층 ,"서울특별시 서초구 강남대로6길 108-4, 1층 (양재동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2016-00347,2016-08-25,1,영업/정상,1,영업,2023-12-07,-3559,3,서울특별시 서초구 양재동 16-1번지 1층 ,"서울특별시 서초구 바우뫼로37길 38, 1층 (양재동)",서초구,GS25,편의점,3,0
3210000,3210000-104-2017-00452,2017-10-26,1,영업/정상,1,영업,2023-12-07,-4684,3.3,서울특별시 서초구 서초동 1308-5번지 1층 ,"서울특별시 서초구 서초대로77길 43, 1층 (서초동)",서초구,세븐일레븐,편의점,3.3,0
3210000,3210000-104-2016-00070,2016-02-24,1,영업/정상,1,영업,2023-12-07,-6742,6,서울특별시 서초구 방배동 484-1번지 1층101호 로얄그린빌라트 ,"서울특별시 서초구 효령로4길 56-16, 1층 101호 (방배동, 로얄그린빌라트)",서초구,GS25,편의점,6,0
3210000,3210000-104-2016-00071,2016-02-24,1,영업/정상,1,영업,2023-12-07,-6925,6,서울특별시 서초구 양재동 250-1번지 1층 ,"서울특별시 서초구 마방로4길 22, 1층 (양재동)",서초구,GS25,편의점,6,0
3210000,3210000-104-2016-00072,2016-02-24,1,영업/정상,1,영업,2023-12-07,-6264,6,서울특별시 서초구 양재동 395-6 1층 ,"서울특별시 서초구 논현로5길 18, 1층 (양재동)",서초구,GS25,편의점,6,0
3210000,3210000-104-2010-00049,2010-03-24,1,영업/정상,1,영업,2023-12-07,-3512,9.9,서울특별시 서초구 서초동 1342-13번지 ,서울특별시 서초구 서운로11길 28 (서초동),서초구,GS25,편의점,9.9,0
3210000,3210000-104-2016-00007,2016-01-15,1,영업/정상,1,영업,2023-12-07,-487,4,서울특별시 서초구 우면동 65-1번지 104호,"서울특별시 서초구 바우뫼로7길 13, 104호 (우면동)",서초구,GS25,편의점,4,0
3210000,3210000-104-2016-00275,2016-07-08,1,영업/정상,1,영업,2023-12-07,-2895,3.3,서울특별시 서초구 양재동 305-11번지 ,서울특별시 서초구 언남12길 1 (양재동),서초구,이마트24,편의점,3.3,0
3210000,3210000-104-2017-00293,2017-06-29,1,영업/정상,1,영업,2023-12-07,-6846,12,서울특별시 서초구 잠원동 67-6번지 1층(101호) ,"서울특별시 서초구 잠원로 46-6, 1층 (잠원동)",서초구,GS25,편의점,12,0
3210000,3210000-104-2017-00192,2017-04-26,1,영업/정상,1,영업,2023-12-07,-435,9.9,서울특별시 서초구 반포동 54-3번지 1층 ,"서울특별시 서초구 고무래로8길 9, 1층 (반포동)",서초구,GS25,편의점,9.9,0
3210000,3210000-104-2016-00420,2016-10-25,1,영업/정상,1,영업,2023-12-07,1777,16.5,서울특별시 서초구 잠원동 36-29번지 1층 ,"서울특별시 서초구 강남대로91길 28, 1층 (잠원동)",서초구,세븐일레븐,편의점,16.5,0
3210000,3210000-104-2016-00422,2016-10-26,1,영업/정상,1,영업,2023-12-07,1454,3.3,서울특별시 서초구 양재동 3-14번지 도곡이스타빌오피스텔 102호,"서울특별시 서초구 논현로 151, 1층 102호 (양재동, 도곡이스타빌오피스텔)",서초구,세븐일레븐,편의점,3.3,0
3210000,3210000-104-2016-00419,2016-10-25,3,폐업,2,폐업,2022-09-20,2156,16.5,서울특별시 서초구 양재동 250-6 1층102호,"서울특별시 서초구 언남길 35, 1층 102호 (양재동)",서초구,세븐일레븐,편의점,,1
3210000,3210000-104-2016-00010,2016-01-18,1,영업/정상,1,영업,2023-12-07,1423,6.6,"서울특별시 서초구 서초동 1315번지 진흥상가 107호, 108호 ","서울특별시 서초구 서초대로 389, 진흥상가 107호, 108호 (서초동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2016-00012,2016-01-18,1,영업/정상,1,영업,2023-12-07,1423,6.6,서울특별시 서초구 반포동 49-11번지 ,"서울특별시 서초구 서초중앙로31길 14-13, 1층 (반포동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2017-00118,2017-03-23,1,영업/정상,1,영업,2023-12-07,-723,30,서울특별시 서초구 방배동 777-1번지 1층 ,"서울특별시 서초구 방배중앙로 166-1, 1층 (방배동)",서초구,GS25,편의점,30,0
3210000,3210000-104-2016-00019,2016-01-22,1,영업/정상,1,영업,2023-12-07,-5798,3.3,"서울특별시 서초구 서초동 1467-1번지 1층 102호,103호 ","서울특별시 서초구 명달로4길 4, 1층 102호,103호 (서초동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2017-00446,2017-10-23,1,영업/정상,1,영업,2023-12-07,-6386,3.3,서울특별시 서초구 서초동 1503-9번지 1층 ,"서울특별시 서초구 반포대로23길 14, 1층 (서초동)",서초구,세븐일레븐,편의점,3.3,0
3210000,3210000-104-2016-00210,2016-05-23,1,영업/정상,1,영업,2023-12-07,-4422,10,서울특별시 서초구 서초동 1569-3 1층,"서울특별시 서초구 반포대로22길 73, 1층 (서초동)",서초구,세븐일레븐,편의점,,0
3210000,3210000-104-2017-00179,2017-04-19,1,영업/정상,1,영업,2023-12-07,-8456,6.6,서울특별시 서초구 서초동 1586-1번지 1층 ,"서울특별시 서초구 효령로51길 8, 1층 (서초동)",서초구,GS25,편의점,6.6,0
3210000,3210000-104-2016-00358,2016-09-05,1,영업/정상,1,영업,2023-12-07,-3920,6.6,서울특별시 서초구 방배동 951-1번지 1층 ,"서울특별시 서초구 서초대로 24, 1층 (방배동)",서초구,GS25,편의점,6.6,0
3210000,3210000-104-2017-00475,2017-11-22,1,영업/정상,1,영업,2023-12-07,-7375,6.6,서울특별시 서초구 방배동 812-1 The h herren 101호 103호 ,"서울특별시 서초구 서초대로23길 106, 101호,103호 (방배동, The h herren)",서초구,CU,편의점,6.6,0
3210000,3210000-104-2016-00061,2016-02-19,1,영업/정상,1,영업,2023-12-07,-4435,5,서울특별시 서초구 잠원동 15-4번지 신사샤르망에스 105호,"서울특별시 서초구 나루터로 69, 105호 (잠원동, 신사샤르망에스)",서초구,GS25,편의점,5,0
3210000,3210000-104-2016-00098,2016-03-17,1,영업/정상,1,영업,2023-12-07,-4902,3.3,서울특별시 서초구 서초동 1485-19번지 1층 ,"서울특별시 서초구 반포대로9길 46, 1층 (서초동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2017-00450,2017-10-25,1,영업/정상,1,영업,2023-12-07,-7142,3.3,서울특별시 서초구 반포동 1053번지 H동 1층 31호 ,"서울특별시 서초구 신반포로 22, 1층 31호 (반포동, H동)",서초구,CU,편의점,3.3,0
3210000,3210000-104-2016-00214,2016-05-24,3,폐업,2,폐업,2012-03-08,-1538,6.6,서울특별시 서초구 양재동 106 1층 경원빌딩,"서울특별시 서초구 양재천로11길 33, 1층 (양재동, 경원빌딩)",서초구,세븐일레븐,편의점,,1
3210000,3210000-104-2017-00458,2017-11-03,1,영업/정상,1,영업,2023-12-07,-2087,5,"서울특별시 서초구 신원동 214번지 1층 104-1, 내곡보금자리주택지구주차장 ","서울특별시 서초구 청계산로 217, 1층 104-1호 (신원동, 내곡보금자리주택지구주차장)",서초구,CU,편의점,5,0
3210000,3210000-104-2017-00459,2017-11-06,1,영업/정상,1,영업,2023-12-07,-788,1,"서울특별시 서초구 신원동 285번지 1층 101호, 서초포레스타6단지 ","서울특별시 서초구 청계산로9길 1-12, 1층 101호 (신원동, 서초포레스타6단지)",서초구,CU,편의점,1,0
3210000,3210000-104-2017-00463,2017-11-09,1,영업/정상,1,영업,2023-12-07,694,3.3,"서울특별시 서초구 반포동 19-11번지 지하3층(734-2015), 강남고속터미널역 ","서울특별시 서초구 신반포로 지하 188, 지하3층 (반포동, 강남고속터미널역)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2016-00024,2016-01-27,1,영업/정상,1,영업,2023-12-07,-1442,6.6,서울특별시 서초구 서초동 1571-18번지 1층101호 ,"서울특별시 서초구 서초대로50길 24, 1층 101호 (서초동, 청화빌딩)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2016-00207,2016-05-20,1,영업/정상,1,영업,2023-12-07,-7050,6.6,서울특별시 서초구 양재동 371번지 1층 희빌딩 ,"서울특별시 서초구 동산로6길 11, 1층 (양재동, 희빌딩)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2016-00269,2016-07-05,1,영업/정상,1,영업,2023-12-07,-5963,3,서울특별시 서초구 반포동 716-3번지 (1층) ,서울특별시 서초구 주흥9길 14-18 (반포동),서초구,GS25,편의점,3,0
3210000,3210000-104-2016-00271,2016-07-07,3,폐업,2,폐업,2022-12-29,2366,3,서울특별시 서초구 반포동 728-30,"서울특별시 서초구 주흥길 27, 1층 (반포동)",서초구,GS25,편의점,,1
3210000,3210000-104-2018-00033,2018-02-08,1,영업/정상,1,영업,2023-12-07,-2191,3.3,서울특별시 서초구 방배동 1023-9번지 1층 ,"서울특별시 서초구 방배로4길 5, 1층 (방배동)",서초구,이마트24,편의점,3.3,0
3210000,3210000-104-2018-00015,2018-01-12,1,영업/정상,1,영업,2023-12-07,-2145,49,서울특별시 서초구 양재동 19-13번지 1층 ,"서울특별시 서초구 논현로31길 44, 1층 (양재동)",서초구,CU,편의점,49,0
3210000,3210000-104-2011-00045,2011-03-15,1,영업/정상,1,영업,2023-12-07,358,6.6,서울특별시 서초구 양재동 290 1층 ,"서울특별시 서초구 동산로15길 6, 1층 (양재동)",서초구,CU,편의점,6.6,0
3210000,3210000-104-2010-00260,2010-12-02,1,영업/정상,1,영업,2023-12-07,446,69.42,서울특별시 서초구 서초동 1309-1번지 110호,"서울특별시 서초구 서초대로73길 54, 110호 (서초동)",서초구,GS25,편의점,69.42,0
3210000,3210000-104-2010-00192,2010-09-16,1,영업/정상,1,영업,2023-12-07,3842,6.6,서울특별시 서초구 잠원동 22-20번지 ,서울특별시 서초구 강남대로97길 16 (잠원동),서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2011-00080,2011-04-19,1,영업/정상,1,영업,2023-12-07,784,16.5,서울특별시 서초구 반포동 537-1번지 1층 ,"서울특별시 서초구 사평대로28길 22, 1층 (반포동)",서초구,CU,편의점,16.5,0
3210000,3210000-104-2018-00164,2018-05-08,1,영업/정상,1,영업,2023-12-07,-2119,6.6,서울특별시 서초구 방배동 426-3번지 1층 ,서울특별시 서초구 방배천로20길 1 (방배동),서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2022-00072,2022-03-16,1,영업/정상,1,영업,2023-12-07,-2445,3.3,서울특별시 서초구 서초동 1502-12 서초꽃마을 주얼리 1층 110호 ,"서울특별시 서초구 반포대로27길 13, 1층 110호 (서초동, 서초꽃마을 주얼리)",서초구,이마트24,편의점,3.3,0
3210000,3210000-104-2017-00393,2017-08-31,1,영업/정상,1,영업,2023-12-07,-2016,3.3,서울특별시 서초구 방배동 857-42번지 1층 ,"서울특별시 서초구 서초대로15길 47, 1층 (방배동)",서초구,세븐일레븐,편의점,3.3,0
3210000,3210000-104-2018-00055,2018-02-23,1,영업/정상,1,영업,2023-12-07,-7098,5,서울특별시 서초구 서초동 1488-9번지 상가 101호,"서울특별시 서초구 명달로 46, 1층 101호 (서초동)",서초구,CU,편의점,5,0
3210000,3210000-104-2016-00445,2016-11-16,1,영업/정상,1,영업,2023-12-07,-3964,15,서울특별시 서초구 반포동 731-2번지 1층 101호 ,"서울특별시 서초구 주흥길 36, 1층 101호 (반포동)",서초구,기타,편의점,15,0
3210000,3210000-104-2016-00147,2016-04-18,1,영업/정상,1,영업,2023-12-07,-5894,5,서울특별시 서초구 서초동 1317 1층,"서울특별시 서초구 강남대로61길 13, 1층 (서초동)",서초구,CU,편의점,,0
3210000,3210000-104-2019-00341,2019-11-29,1,영업/정상,1,영업,2023-12-07,-8347,3.3,"서울특별시 서초구 방배동 2525번지 9, 10, 12호 ","서울특별시 서초구 과천대로 946, 109, 110, 112호 (방배동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2019-00296,2019-10-21,3,폐업,2,폐업,2022-11-03,1109,6.6,서울특별시 서초구 서초동 1559-12 1층,"서울특별시 서초구 서초대로46길 77, 1층 (서초동)",서초구,이마트24,편의점,,1
3130000,3130000-104-2022-00282,2022-10-13,1,영업/정상,1,영업,2023-12-07,-633,9,서울특별시 마포구 성산동 114-9 대성빌딩,"서울특별시 마포구 월드컵북로12길 19, 대성빌딩 1층 일부호 (성산동)",마포구,GS25,편의점,,0
3210000,3210000-104-2019-00308,2019-10-31,1,영업/정상,1,영업,2023-12-07,-8058,3.3,서울특별시 서초구 서초동 1692-1번지 동익성봉빌딩 103호,"서울특별시 서초구 서초대로 301, 동익성봉빌딩 1층 103호 (서초동)",서초구,GS25,편의점,3.3,0
3070000,3070000-104-2022-00164,2022-10-13,1,영업/정상,1,영업,2023-12-07,-5993,18,서울특별시 성북구 장위동 238-198,"서울특별시 성북구 장월로 89-1, 1층 (장위동)",성북구,이마트24,편의점,,0
3210000,3210000-104-2022-00054,2022-02-24,1,영업/정상,1,영업,2023-12-07,-9423,3.3,서울특별시 서초구 양재동 266 1층 ,"서울특별시 ??초구 언남11길 33, 1층 (양재동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2022-00048,2022-02-18,1,영업/정상,1,영업,2023-12-07,-8514,3.3,서울특별시 서초구 방배동 1023-1 1층101호(편의점내) ,"서울특별시 서초구 방배로 42, 1층 101호 (방배동)",서초구,CU,편의점,3.3,0
3030000,3030000-104-2022-00136,2022-10-13,1,영업/정상,1,영업,2023-12-07,-8688,2,서울특별시 성동구 옥수동 557 극동옥정아파트,"서울특별시 성동구 한림말길 24, 1층 107-1호 (옥수동, 극동옥정아파트)",성동구,GS25,편의점,,0
3210000,3210000-104-2018-00178,2018-05-18,1,영업/정상,1,영업,2023-12-07,-3579,3.3,서울특별시 서초구 방배동 765-28번지 상록빌딩 ,"서울특별시 서초구 동작대로 196, 상록빌딩 (방배동)",서초구,CU,편의점,3.3,0
3210000,3210000-104-2018-00152,2018-04-27,1,영업/정상,1,영업,2023-12-07,-7903,3.3,서울특별시 서초구 방배동 936-8번지 1층 ,"서울특별시 서초구 방배로23길 8, 1층 (방배동)",서초구,CU,편의점,3.3,0
3210000,3210000-104-2018-00078,2018-03-14,1,영업/정상,1,영업,2023-12-07,-1828,5,서울특별시 서초구 서초동 1307-29번지 수호빌딩 ,"서울특별시 서초구 서초대로77길 29, 수호빌딩 1층 (서초동)",서초구,이마트24,편의점,5,0
3210000,3210000-104-2015-00207,2015-09-03,1,영업/정상,1,영업,2023-12-07,-5568,6,서울특별시 서초구 서초동 1689-1번지 1층 ,"서울특별시 서초구 서초대로 331, 1층 (서초동)",서초구,GS25,편의점,6,0
3210000,3210000-104-2017-00388,2017-08-29,1,영업/정상,1,영업,2023-12-07,-5143,4,서울특별시 서초구 방배동 915-5번지 1층 ,"서울특별시 서초구 효령로27길 11, 1층 (방배동)",서초구,GS25,편의점,4,0
3210000,3210000-104-2016-00192,2016-05-09,1,영업/정상,1,영업,2023-12-07,1688,6.6,서울특별시 서초구 서초동 1553-1번지 1층 ,"서울특별시 서초구 서초대로 248, 1층 (서초동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2016-00171,2016-04-29,1,영업/정상,1,영업,2023-12-07,-4656,6.6,서울특별시 서초구 잠원동 19-1 1층 1호,"서울특별시 서초구 나루터로 68, 1층 1호 (잠원동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2016-00463,2016-11-25,1,영업/정상,1,영업,2023-12-07,-5012,3.3,서울특별시 서초구 서초동 1635-6번지 1층 ,"서울특별시 서초구 서초대로64길 55, 1층 (서초동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2017-00373,2017-08-21,3,폐업,2,폐업,1994-10-13,-8348,10,서울특별시 서초구 반포동 50-10 1층,"서울특별시 서초구 서초중앙로31길 6-9, 1층 (반포동)",서초구,GS25,편의점,,1
3210000,3210000-104-2016-00178,2016-05-03,1,영업/정상,1,영업,2023-12-07,-3718,6,서울특별시 서초구 방배동 437-15번지 1층 ,"서울특별시 서초구 방배천로2안길 125, 1층 (방배동)",서초구,GS25,편의점,6,0
3210000,3210000-104-2018-00175,2018-05-17,1,영업/정상,1,영업,2023-12-07,-7741,3.3,서울특별시 서초구 방배동 471-4번지 1층 ,"서울특별시 서초구 도구로1길 60, 1층 (방배동)",서초구,CU,편의점,3.3,0
3210000,3210000-104-2016-00156,2016-04-25,1,영업/정상,1,영업,2023-12-07,-1529,5,서울특별시 서초구 서초동 1589-7번지 101호,"서울특별시 서초구 반포대로14길 36, 101호 (서초동)",서초구,GS25,편의점,5,0
3210000,3210000-104-2016-00433,2016-11-04,1,영업/정상,1,영업,2023-12-07,507,5,서울특별시 서초구 방배동 467-24번지 1층 ,"서울특별시 서초구 청두곶길 23, 1층 (방배동)",서초구,미니스톱,편의점,5,0
3210000,3210000-104-2016-00434,2016-11-04,1,영업/정상,1,영업,2023-12-07,-3318,3.3,서울특별시 서초구 서초동 1658-3번지 1층 ,"서울특별시 서초구 서초대로52길 23, 1층 (서초동)",서초구,GS25,편의점,3.3,0
3210000,3210000-104-2002-00049,2002-04-24,1,영업/정상,1,영업,2023-12-07,-2891,6.6,서울특별시 서초구 방배동 957-3번지 1층 ,"서울특별시 서초구 도구로 77, 1층 (방배동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2003-00043,2003-03-17,1,영업/정상,1,영업,2023-12-07,-3272,12,서울특별시 서초구 방배동 987-2번지 1층 ,"서울특별시 서초구 효령로36길 22 (방배동,1층)",서초구,미니스톱,편의점,12,0
3210000,3210000-104-2001-15531,2001-02-09,1,영업/정상,1,영업,2023-12-07,-1833,6.6,서울특별시 서초구 서초동 1555-18번지 1층 ,"서울특별시 서초구 반포대로30길 48, 1층 (서초동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2001-15533,2001-02-09,1,영업/정상,1,영업,2023-12-07,164,6.6,서울특별시 서초구 서초동 1668-12번지 신축 1층 ,"서울특별시 서초구 사임당로17길 113, 신축 1층 (서초동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2004-00005,2004-02-03,1,영업/정상,1,영업,2023-12-07,3369,6.6,서울특별시 서초구 양재동 276-2번지 양재빌딩 지상 1층 ,"서울특별시 서초구 논현로19길 15, 지상 1층 (양재동, 양재빌딩 )",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2004-00006,2004-02-03,1,영업/정상,1,영업,2023-12-07,-2047,6.6,서울특별시 서초구 서초동 1578-1번지 지상 1층 ,"서울특별시 서초구 반포대로24길 96, 지상 1층 (서초동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2010-00019,2010-02-04,1,영업/정상,1,영업,2023-12-07,-1505,3.3,서울특별시 서초구 반포동 718-9번지 ,서울특별시 서초구 사평대로53길 103 (반포동),서초구,GS25,편의점,3.3,0
3210000,3210000-104-2008-00108,2008-08-05,1,영업/정상,1,영업,2023-12-07,-238,6.6,서울특별시 서초구 서초동 1490-49번지 1층 101호,"서울특별시 서초구 효령로 165, 1층 101호 (서초동)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2003-00076,2003-06-09,1,영업/정상,1,영업,2023-12-07,3179,6.6,서울특별시 서초구 서초동 1597-1번지 1층 ,"서울특별시 서초구 사임당로 26 (서초동,1층)",서초구,미니스톱,편의점,6.6,0
3210000,3210000-104-2009-00239,2009-10-16,1,영업/정상,1,영업,2023-12-07,-1750,6.6,서울특별시 서초구 방배동 907-9번지 108호 ,"서울특별시 서초구 방배로 104 (방배동,108호)",서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2003-00128,2003-09-18,1,영업/정상,1,영업,2023-12-07,-3061,6.6,서울특별시 서초구 서초동 1593-7 1층,"서울특별시 서초구 효령로53길 45 (서초동,1층)",서초구,세븐일레븐,편의점,,0
3210000,3210000-104-2008-00013,2008-01-21,1,영업/정상,1,영업,2023-12-07,-2417,6.6,서울특별시 서초구 서초동 1307-19번지 (1층) ,서울특별시 서초구 서초대로77길 27 (서초동),서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2002-00045,2002-04-24,1,영업/정상,1,영업,2023-12-07,2738,9.9,서울특별시 서초구 양재동 11-43번지 ,,서초구,미니스톱,편의점,9.9,0
3210000,3210000-104-2007-00062,2007-06-19,1,영업/정상,1,영업,2023-12-07,3681,13.2,서울특별시 서초구 양재동 5-8번지 1층 ,"서울특별시 서초구 논현로31길 63 (양재동,1층)",서초구,GS25,편의점,13.2,0
3210000,3210000-104-2000-15925,2000-07-31,1,영업/정상,1,영업,2023-12-07,3801,12,서울특별시 서초구 반포동 19-3번지 센트럴시티 1층123호 ,"서울특별시 서초구 신반포로 176 (반포동,센트럴시티 1층123호)",서초구,미니스톱,편의점,12,0
3210000,3210000-104-2001-15938,2001-07-18,1,영업/정상,1,영업,2023-12-07,5217,6.6,서울특별시 서초구 서초동 1515-1번지 ,서울특별시 서초구 명달로22길 4 (서초동),서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2002-00114,2002-10-09,1,영업/정상,1,영업,2023-12-07,6855,19.8,서울특별시 서초구 반포동 737 1층,"서울특별시 서초구 사평대로57길 44, 1층 (반포동)",서초구,세븐일레븐,편의점,,0
3210000,3210000-104-2001-15529,2001-02-09,1,영업/정상,1,영업,2023-12-07,7423,6.6,서울특별시 서초구 서초동 1552-7번지 ,서울특별시 서초구 반포대로28길 15 (서초동),서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2008-00097,2008-07-21,1,영업/정상,1,영업,2023-12-07,3621,6.61,서울특별시 서초구 서초동 1714-16 (1층) ,"서울특별시 서초구 법원로2길 19, 1층 (서초동)",서초구,세븐일레븐,편의점,6.61,0
3210000,3210000-104-2009-00048,2009-03-19,1,영업/정상,1,영업,2023-12-07,1085,3.3,서울특별시 서초구 서초동 1337-17번지 (105호) ,서울특별시 서초구 사임당로 180 (서초동),서초구,세븐일레븐,편의점,3.3,0
3210000,3210000-104-2009-00008,2009-01-15,1,영업/정상,1,영업,2023-12-07,1594,16.5,서울특별시 서초구 반포동 746번지 세한빌딩 2층 ,"서울특별시 서초구 강남대로79길 31 (반포동,세한빌딩 2층)",서초구,훼미리마트,편의점,16.5,0
3210000,3210000-104-2000-15932,2000-08-30,1,영업/정상,1,영업,2023-12-07,5242,6.6,서울특별시 서초구 반포동 73-6번지 ,서울특별시 서초구 서래로6길 25 (반포동),서초구,세븐일레븐,편의점,6.6,0
3210000,3210000-104-2004-00073,2004-07-21,1,영업/정상,1,영업,2023-12-07,2395,3.3,서울특별시 서초구 방배동 481-1 (지상1층),"서울특별시 서초구 효령로2길 26 (방배동,(지상1층))",서초구,세븐일레븐,편의점,,0
3210000,3210000-104-2003-00019,2003-01-17,1,영업/정상,1,영업,2023-12-07,2582,6.6,서울특별시 서초구 양재동 61-1번지 1층 ,"서울특별시 서초구 바우뫼로27길 12, 1층 (양재동)",서초구,세븐일레븐,편의점,6.6,0
